砂潟,砂潟 （さかた）,山形,,東北銘醸,3.10点,( 9件 )
みちのく山形のどぶろく,みちのく山形のどぶろく （みちのくやまがたのどぶろく）,山形,,酒田発酵,3.10点,( 9件 )
羽陽一献,羽陽一献 （うよういっこん）,山形,,中沖酒造店,3.08点,( 11件 )
雪むかえ,雪むかえ （ゆきむかえ）,山形,,樽平酒造,3.08点,( 10件 )
圓,圓 （まどか）,山形,,麓井酒造,3.08点,( 10件 )
まろら,まろら （まろら）,山形,,水戸部酒造,3.08点,( 10件 )
ORBIA  LUNA,ORBIA LUNA （オルビア ルナ）,山形,,渡會本店,3.08点,( 9件 )
興譲,興譲 （こうじょ）,山形,,浜田,3.08点,( 5件 )
大虎,大虎 （おおとら）,山形,,千代寿虎屋,3.07点,( 13件 )
九郎左衛門,九郎左衛門 （くろうざえもん）,山形,,新藤酒造店,3.07点,( 7件 )
みそぎの舞,みそぎの舞 （みそぎのまい）,山形,,冨士酒造,3.07点,( 7件 )
ひまわり娘,ひまわり娘 （ひまわりむすめ）,山形,,秀鳳酒造場,3.07点,( 6件 )
巨匠,巨匠 （きょしょう）,山形,,米鶴酒造,3.07点,( 5件 )
えびす寿,えびす寿 （えびすことぶき）,山形,,若乃井酒造,3.07点,( 5件 )
樽平,樽平 （たるへい）,山形,,樽平酒造,3.07点,( 4件 )
鶴翔,鶴翔 （かくほう）,山形,,米鶴酒造,3.07点,( 3件 )
清泉川,清泉川 （きよいずみがわ）,山形,,オードヴィ庄内,3.06点,( 12件 )
FONIA SORRA,FONIA SORRA （ふぉにあそおら）,山形,,オードヴィ庄内,3.06点,( 12件 )
とび六,とび六 （とびろく）,山形,,出羽桜酒造,3.06点,( 10件 )
菊勇,菊勇 （きくいさみ）,山形,,菊勇,3.06点,( 8件 )
小桜,小桜 （こざくら）,山形,,長沼合名,3.06点,( 4件 )
盗み吟醸,盗み吟醸 （ぬすみぎんじょう）,山形,,米鶴酒造,3.06点,( 4件 )
澤正宗,澤正宗 （さわまさむね）,山形,,古澤酒造,3.05点,( 7件 )
加茂川,加茂川 （かもがわ）,山形,,加茂川酒造,3.05点,( 6件 )
秘めごと,秘めごと （ひめごと）,山形,,松山酒造株式会社,3.05点,( 4件 )
錦爛,錦爛 （きんらん）,山形,,後藤康太郎酒造店,3.05点,( 3件 )
思凛,思凛 （しりん）,山形,,奥羽自慢株式会社,3.05点,( 2件 )
風山漸,風山漸 （ふうざんぜん）,山形,,若乃井酒造,3.05点,( 2件 )
竹の露,竹の露 （たけのつゆ）,山形,,竹の露,3.04点,( 10件 )
絹,絹 （きぬ）,山形,,小屋酒造,3.04点,( 6件 )
三羽のうさぎ,三羽のうさぎ （さんばのうさぎ）,山形,,東の麓酒造有限会社,3.04点,( 5件 )
天に月、地に山。,天に月、地に山。 （てんにつき、ちにやま。）,山形,,月山酒造,3.04点,( 4件 )
虎屋,虎屋 （とらや）,山形,,寿虎屋酒造,3.04点,( 4件 )
赤福助,赤福助 （あかふくすけ）,山形,,杉勇蕨岡酒造場,3.04点,( 3件 )
MINAKI,MINAKI （みなき）,山形,,奥羽自慢株式会社,3.04点,( 3件 )
虎屋の虎乃子,虎屋の虎乃子 （とらやのとらのこ）,山形,,千代寿虎屋,3.04点,( 2件 )
櫂楽技,櫂楽技 （かいらぎ）,山形,,桜川酒造,3.04点,( 2件 )
庄内美人,庄内美人 （しょうないびじん）,山形,,渡會本店,3.03点,( 7件 )
梧桐,梧桐 （あおぎり）,山形,,秀鳳酒造場,3.03点,( 6件 )
直江杉,直江杉 （なおえすぎ）,山形,,清酒直江杉販売会,3.03点,( 5件 )
鷹山,鷹山 （ようざん）,山形,,香坂酒造,3.03点,( 5件 )
風彡,風彡 （ふうさん）,山形,,若乃井酒造,3.03点,( 4件 )
山居倉庫,山居倉庫 （さんきょそうこ）,山形,,酒田酒造,3.03点,( 3件 )
最上川,最上川 （もがみがわ）,山形,,小屋酒造,3.03点,( 2件 )
杜氏の蔵隠し,杜氏の蔵隠し （とうじのくらかくし）,山形,,千代寿虎屋,3.03点,( 1件 )
清流寒河江川,清流寒河江川 （せいりゅうさかえがわ）,山形,,古澤酒造,3.03点,
虎穴,虎穴 （こけつ）,山形,,冨士酒造,3.02点,( 5件 )
朝日川,朝日川 （あさひかわ）,山形,,朝日川酒造,3.02点,( 4件 )
濱田,濱田 （はまだ）,山形,,浜田,3.02点,( 4件 )
米沢アッサンブラージュ,米沢アッサンブラージュ （よねざわあっさんぶらーじゅ）,山形,,米沢の日本酒蔵四蔵,3.02点,( 3件 )
最上川,最上川 （もがみがわ）,山形,,最上川酒造,3.02点,( 2件 )
亀の井,亀の井 （かめのい）,山形,,亀の井酒造,3.02点,( 2件 )
吟雅凛匠,吟雅凛匠 （ぎんがりんしょう）,山形,,加藤嘉八郎酒造,3.02点,( 2件 )
稲穂の光,稲穂の光 （いなほのかがやき）,山形,,男山酒造,3.02点,( 2件 )
池田,池田 （いけだ）,山形,,秀鳳酒造場,3.02点,( 2件 )
大江錦,大江錦 （おおえにしき）,山形,,千代寿虎屋,3.02点,( 2件 )
小国桜川,小国桜川 （おぐにさくらがわ）,山形,,桜川酒造,3.02点,( 2件 )
なせば成る,なせば成る （なせばなる）,山形,,小嶋総本店,3.02点,( 1件 )
月夜の眠り,月夜の眠り （つきよのねむり）,山形,,千代寿虎屋,3.02点,( 1件 )
羽陽富久鶴,羽陽富久鶴 （うようふくつる）,山形,,新藤酒造店,3.02点,( 1件 )
月山の雪,月山の雪 （がっさんのゆき）,山形,,月山酒造,3.02点,( 1件 )
蜀山人,蜀山人 （しょくさんじん）,山形,,千代寿虎屋,3.02点,( 1件 )
一献醸心,一献醸心 （いっこんじょうしん）,山形,,中沖酒造店,3.02点,( 1件 )
赤烏帽子,赤烏帽子 （あかえぼうし）,山形,,男山酒造,3.02点,( 1件 )
黒獅子の里,黒獅子の里 （くろじしのさと）,山形,,寺嶋酒造本舗,3.02点,( 1件 )
山五,山五 （やまご）,山形,,浜田,3.02点,( 1件 )
掟丸,掟丸 （おきてまる）,山形,,寿虎屋酒造,3.02点,( 1件 )
酔いどれジョージ,酔いどれジョージ （よいどれじょーじ）,山形,,秀鳳酒造場,3.02点,( 1件 )
ナヌカ,ナヌカ （なぬか）,山形,,男山酒造,3.02点,( 1件 )
泉氷艦,泉氷艦 （いずみひょうかん）,山形,,新藤酒造店,3.01点,( 4件 )
万流,万流 （ばんりゅう）,山形,,冨士酒造,3.01点,( 4件 )
峻,峻 （しゅん）,山形,,香坂酒造,3.01点,( 3件 )
天風,天風 （てんぷう）,山形,,古澤酒造,3.01点,( 2件 )
寿久蔵,寿久蔵 （じゅきゅうぐら）,山形,,寿虎屋酒造,3.01点,( 2件 )
一声,一声 （ひとこえ）,山形,,設楽酒造店,3.01点,( 2件 )
壷天,壷天 （つぼてん）,山形,,男山酒造,3.01点,( 2件 )
雪中熟成,雪中熟成 （せっちゅうじゅくせい）,山形,,月山酒造,3.01点,( 2件 )
古酒屋のひとりよがり,古酒屋のひとりよがり （こざかやのひとりよがり）,山形,,冨士酒造,3.01点,( 2件 )
桜羽前,桜羽前 （さくらうぜん）,山形,,後藤康太郎酒造店,3.01点,( 1件 )
飯豊山,飯豊山 （いいでさん）,山形,,若乃井酒造,3.01点,( 1件 )
阿部亀治,阿部亀治 （あべかめじ）,山形,,鯉川酒造,3.01点,( 1件 )
此君,此君 （このきみ）,山形,,佐藤酒造店,3.01点,( 1件 )
朝瀧,朝瀧 （あさたき）,山形,,寺嶋酒造本舗,3.01点,( 1件 )
純月,純月 （じゅんげつ）,山形,,冨士酒造,3.01点,( 1件 )
澄天,澄天 （ちょうてん）,山形,,男山酒造,3.01点,( 1件 )
啓翁桜,啓翁桜 （けいおうざくら）,山形,,和田酒造,3.01点,( 1件 )
中秋の風花,中秋の風花 （ちゅうしゅうのふうか）,山形,,酒田酒造,3.01点,( 1件 )
日本っていいなあ,日本っていいなあ （にほんっていいなあ）,山形,,後藤酒造店,3.01点,( 1件 )
嵐山,嵐山 （あらしやま）,山形,,嵐山酒造,3.01点,( 1件 )
紅花屋重兵衛,紅花屋重兵衛 （べにばなやじゅうべい）,山形,,古澤酒造,3.01点,( 1件 )
山男山,山男山 （やまおとこやま）,山形,,男山酒造,3.01点,( 1件 )
千山万水,千山万水 （せんざんばんすい）,山形,,新藤酒造店,3.01点,( 1件 )
Leave No One Behind,Leave No One Behind （リーブノーワンビハインド）,山形,,楯の川酒造,3.01点,( 1件 )
山の形,山の形 （やまのかたち）,山形,,東の麓酒造有限会社,3.01点,( 1件 )
雪氷柱,雪氷柱 （ゆきつらら）,山形,,浜田,3.00点,( 2件 )
暴れ獅子,暴れ獅子 （あばれじし）,山形,,東の麓酒造有限会社,3.00点,( 1件 )
米寿,米寿 （べいじゅ）,山形,,朝日川酒造,3.00点,( 1件 )
嚶鳴,嚶鳴 （おうめい）,山形,,和田酒造,3.00点,( 1件 )
Salute 冴,Salute 冴 （さるーて さえ）,山形,,和田酒造,3.00点,( 1件 )
大希望,大希望 （だいきぼう）,山形,,加藤嘉八郎酒造,3.00点,( 1件 )
ささの舞,ささの舞 （ささのまい）,山形,,加藤嘉八郎酒造,3.00点,( 1件 )
イ号  彌太右衛門,イ号 彌太右衛門 （いごう やたえもん）,山形,,渡會本店,3.00点,( 1件 )
冬のカノン,冬のカノン （ふゆのかのん）,山形,,東北銘醸,3.00点,( 1件 )
浅黄文政五年,浅黄文政五年 （あさぎぶんせいごねん）,山形,,朝日川酒造,3.00点,( 1件 )
沖正宗,沖正宗 （おきまさむね）,山形,,浜田,2.99点,( 15件 )
秀峰月山,秀峰月山 （しゅうほうがっさん）,山形,,佐藤佐治右衛門,2.99点,( 1件 )
日本響,日本響 （にほんひびき）,山形,,小嶋総本店,,( 1件 )
末摘花,末摘花 （まつりか）,山形,,和田酒造,,( 1件 )
加良志酒,加良志酒 （からしざけ）,山形,,後藤酒造店,,( 1件 )
久保桜,久保桜 （くぼざくら）,山形,,加茂川酒造,,( 1件 )
遊,遊 （あそび）,山形,,竹の露,,( 1件 )
羽黒山,羽黒山 （はぐろさん）,山形,,竹の露,,( 1件 )
ホームランまっこり,ホームランまっこり （ほーむらんまっこり）,山形,,楯の川酒造,,( 1件 )
忍ぶ川,忍ぶ川 （しのぶかわ）,山形,,東洋酒造,,
酔芙蓉,酔芙蓉 （すいふよう）,山形,,水戸部酒造,,
誉小桜,誉小桜 （ほまれこざくら）,山形,,長沼合名,,
東光正宗,東光正宗 （とうこうまさむね）,山形,,小嶋総本店,,
美味酒,美味酒 （うまざけ）,山形,,小嶋総本店,,
占飲,占飲 （しめのみ）,山形,,オードヴィ庄内,,
うきたむ,うきたむ （うきたむ）,山形,,米鶴酒造,,
庄五郎,庄五郎 （しょうごろう）,山形,,秀鳳酒造場,,
四方山ばなし,四方山ばなし （よもやまばなし）,山形,,水戸部酒造,,
寒河江之荘,寒河江之荘 （さがえのしょう）,山形,,千代寿虎屋,,
飛切,飛切 （とびきり）,山形,,加藤嘉八郎酒造,,
棚田の郷,棚田の郷 （たなだのさと）,山形,,月山酒造,,
紅葉盛,紅葉盛 （もみじさかり）,山形,,古澤酒造,,
酒中楽康,酒中楽康 （しゅちゅうらっこう）,山形,,後藤酒造店,,
鯉ケ龍,鯉ケ龍 （こいがりゅう）,山形,,鯉川酒造,,
庄内一,庄内一 （しょうないいち）,山形,,三浦酒造場,,
蔵古流,蔵古流 （くらこりゅう）,山形,,竹の露,,
壷中之天,壷中之天 （こちゅうのてん）,山形,,渡會本店,,
香雲,香雲 （こううん）,山形,,松山酒造株式会社,,
重陽白菊,重陽白菊 （ちょうようしらぎく）,山形,,八幡屋酒造店,,
出羽路,出羽路 （でわじ）,山形,,浜田,,
庄内平野,庄内平野 （しょうないへいや）,山形,,冨士酒造,,
福牡丹,福牡丹 （ふくぼたん）,山形,,福牡丹酒造,,
花娘,花娘 （はなむすめ）,山形,,嵐山酒造,,
大銀杏,大銀杏 （おおいちょう）,山形,,東の麓酒造有限会社,,
槽の舞,槽の舞 （ふねのまい）,山形,,東の麓酒造有限会社,,
夕鶴の里,夕鶴の里 （ゆうづるのさと）,山形,,東の麓酒造有限会社,,
烏帽子山千本桜,烏帽子山千本桜 （えぼしやませんぼんざくら）,山形,,東の麓酒造有限会社,,
天宥水,天宥水 （てんゆうすい）,山形,,月山酒造,,
萬年雪,萬年雪 （まんねんゆき）,山形,,月山酒造,,
米・心・技,米・心・技 （こめ・しん・ぎ）,山形,,朝日川酒造,,
あさぎ色の伝説,あさぎ色の伝説 （あさぎいろのでんせつ）,山形,,朝日川酒造,,
自然の極み,自然の極み （しぜんのきわみ）,山形,,朝日川酒造,,
蔵王べにばな,蔵王べにばな （ざおうべにばな）,山形,,朝日川酒造,,
たわごと,たわごと （たわごと）,山形,,松山酒造株式会社,,
つぶやき,つぶやき （つぶやき）,山形,,松山酒造株式会社,,
侍士の門,侍士の門 （さむらいのもん）,山形,,鯉川酒造,,
余目,余目 （あまるめ）,山形,,鯉川酒造,,
心健,心健 （しんけん）,山形,,冨士酒造,,
紅葉に鹿,紅葉に鹿 （もみじにしか）,山形,,冨士酒造,,
ないしょ,ないしょ （ないしょ）,山形,,渡會本店,,
花鳥風月,花鳥風月 （かちょうふうげつ）,山形,,渡會本店,,
ゆきわり桜,ゆきわり桜 （ゆきわりさくら）,山形,,浜田,,
一献,一献 （いっこん）,山形,,中沖酒造店,,
夜游,夜游 （やゆう）,山形,,中沖酒造店,,
夢がたり,夢がたり （ゆめがたり）,山形,,男山酒造,,
吟雅,吟雅 （ぎんが）,山形,,男山酒造,,
花うつろい,花うつろい （はなうつろい）,山形,,秀鳳酒造場,,
王手,王手 （おうて）,山形,,水戸部酒造,,
乙七,乙七 （おつしち）,山形,,水戸部酒造,,
白鳥十郎,白鳥十郎 （しらとりながひさ）,山形,,和田酒造,,
玉花精,玉花精 （ぎょくかせい）,山形,,和田酒造,,
みどり樹,みどり樹 （みどりぎ）,山形,,和田酒造,,
阿古耶,阿古耶 （あこや）,山形,,和田酒造,,
玉彦,玉彦 （たまひこ）,山形,,和田酒造,,
羽陽正宗鳳凰,羽陽正宗鳳凰 （うようまさむねほうおう）,山形,,小屋酒造,,
弥平治,弥平治 （やへいじ）,山形,,小屋酒造,,
酒田舞娘,酒田舞娘 （さかたまいこ）,山形,,オードヴィ庄内,,
都,都 （みやこ）,山形,,酒田酒造,,
白鳥の里,白鳥の里 （はくちょうのさと）,山形,,酒田酒造,,
吟麗貴一本,吟麗貴一本 （ぎんれいきいっぽん）,山形,,加藤嘉八郎酒造,,
ため息といき,ため息といき （ためいきといき）,山形,,加藤嘉八郎酒造,,
愛のすず風,愛のすず風 （あいのすずかぜ）,山形,,加藤嘉八郎酒造,,
良縁,良縁 （りょうえん）,山形,,香坂酒造,,
初合,初合 （はつあい）,山形,,香坂酒造,,
ダリア物語,ダリア物語 （だりあものがたり）,山形,,樽平酒造,,
めんこい,めんこい （めんこい）,山形,,樽平酒造,,
亀粋,亀粋 （きっすい）,山形,,米鶴酒造,,
まほろば,まほろば （まほろば）,山形,,米鶴酒造,,
たかはた,たかはた （たかはた）,山形,,後藤酒造店,,
サケベンテン（SAKE BENTEN）,サケベンテン（SAKE BENTEN） （さけべんてん）,山形,,後藤酒造店,,
雪つつみ,雪つつみ （ゆきつつみ）,山形,,若乃井酒造,,
ひめさゆりの詩,ひめさゆりの詩 （ひめさゆりのうた）,山形,,若乃井酒造,,
雪解けの誘い,雪解けの誘い （ゆきどけのさそい）,山形,,若乃井酒造,,
朝霧の里,朝霧の里 （あさぎりのさと）,山形,,寿虎屋酒造,,
我流杜氏,我流杜氏 （がりゅうとうじ）,山形,,寿虎屋酒造,,
白銀蔵王,白銀蔵王 （はくぎんざおう）,山形,,嵐山酒造,,
天盃富士,天盃富士 （てんぱいふじ）,山形,,松山酒造株式会社,,
いばらとみよ,いばらとみよ （いばらとみよ）,山形,,秀鳳酒造場,,
北の勝鬨,北の勝鬨 （きたのかちどき）,山形,,秀鳳酒造場,,
J-CRAFT 青墨 おしどり,J-CRAFT 青墨 おしどり （あおずみ おしどり）,山形,,月山酒造,,
誕生,誕生 （たんじょう）,山形,,東北銘醸,,
遊佐来,遊佐来 （ゆざこい）,山形,,杉勇蕨岡酒造場,,
はなわらび,はなわらび （はなわらび）,山形,,杉勇蕨岡酒造場,,
鳥海探酔物語,鳥海探酔物語 （ちょうかいたんすいものがたり）,山形,,杉勇蕨岡酒造場,,
雪国慕情,雪国慕情 （ゆきぐにぼじょう）,山形,,新藤酒造店,,
大ふへんもの,大ふへんもの （だいふへんもの）,山形,,浜田,,
天雨,天雨 （てんう）,山形,,奥羽自慢株式会社,,
SAKERISE,SAKERISE （サケライズ）,山形,,楯の川酒造,,
庄内の風,庄内の風 （しょうないのかぜ）,山形,,鯉川酒造,,
梅川,梅川 （うめかわ）,山形,,鯉川酒造,,
白凛,白凛 （はくりん）,山形,,鯉川酒造,,
金山田楽,金山田楽 （かねやまでんがく）,山形,,小屋酒造,,
神室山楽,神室山楽 （かむろさんらく）,山形,,小屋酒造,,
写楽（冩樂）,写楽（冩樂） （しゃらく）,福島,1位,宮泉銘醸,4.33点,( 3737件 )
廣戸川,廣戸川 （ひろとがわ）,福島,2位,松崎酒造店,4.29点,( 971件 )
飛露喜,飛露喜 （ひろき）,福島,3位,廣木酒造本店,4.24点,( 1517件 )
会津宮泉,会津宮泉 （あいづみやいずみ）,福島,4位,宮泉銘醸,4.23点,( 790件 )
楽器正宗,楽器正宗 （がっきまさむね）,福島,5位,大木代吉本店,4.14点,( 1729件 )
ロ万,ロ万 （ろまん）,福島,6位,花泉酒造,4.11点,( 916件 )
天明,天明 （てんめい）,福島,7位,曙酒造,4.08点,( 834件 )
にいだしぜんしゅ,にいだしぜんしゅ （にいだしぜんしゅ）,福島,8位,仁井田本家,4.07点,( 679件 )
自然郷,自然郷 （しぜんごう）,福島,9位,大木代吉本店,4.04点,( 575件 )
奈良萬,奈良萬 （ならまん）,福島,10位,夢心酒造,4.01点,( 503件 )
会津中将,会津中将 （あいづちゅうじょう）,福島,11位,鶴乃江酒造,3.99点,( 453件 )
穏,穏 （おだやか）,福島,11位,仁井田本家,3.99点,( 326件 )
会津娘,会津娘 （あいづむすめ）,福島,13位,高橋庄作酒造店,3.97点,( 363件 )
泉川,泉川 （いずみかわ）,福島,14位,廣木酒造本店,3.91点,( 168件 )
大七,大七 （だいしち）,福島,15位,大七酒造,3.88点,( 374件 )
磐城壽,磐城壽 （いわきことぶき）,福島,16位,鈴木酒造店,3.85点,( 332件 )
一歩己,一歩己 （いぶき）,福島,17位,豊國酒造,3.82点,( 269件 )
花泉,花泉 （はないずみ）,福島,18位,花泉酒造,3.81点,( 184件 )
山の井,山の井 （やまのい）,福島,19位,会津酒造,3.76点,( 223件 )
笹正宗,笹正宗 （ささまさむね）,福島,20位,笹正宗酒造,3.75点,( 216件 )
名倉山,名倉山 （なくらやま）,福島,,名倉山酒造,3.74点,( 152件 )
一ロ万,一ロ万 （ひとろまん）,福島,,花泉酒造,3.70点,( 59件 )
會津龍が沢,會津龍が沢 （あいづりゅうがさわ）,福島,,榮川酒造,3.68点,( 148件 )
十ロ万,十ロ万 （とろまん）,福島,,花泉酒造,3.59点,( 97件 )
あぶくま,あぶくま （あぶくま）,福島,,玄葉本店,3.58点,( 113件 )
開運生粋左馬,開運生粋左馬 （かいうんきっすいひだりうま）,福島,,有賀醸造,3.58点,( 62件 )
一生青春,一生青春 （いっしょうせいしゅん）,福島,,曙酒造,3.57点,( 51件 )
風が吹く,風が吹く （かぜがふく）,福島,,白井酒造店,3.55点,( 133件 )
人気一,人気一 （にんきいち）,福島,,人気酒造,3.53点,( 139件 )
弥右衛門（彌右衛門）,弥右衛門（彌右衛門） （やうえもん）,福島,,大和川酒造店,3.52点,( 132件 )
からはし,からはし （からはし）,福島,,ほまれ酒造,3.52点,( 76件 )
奥の松,奥の松 （おくのまつ）,福島,,奥の松酒造,3.51点,( 195件 )
七ロ万,七ロ万 （ななろまん）,福島,,花泉酒造,3.49点,( 80件 )
国権,国権 （こっけん）,福島,,国権酒造,3.46点,( 142件 )
ゆり,ゆり （ゆり）,福島,,鶴乃江酒造,3.46点,( 50件 )
辰泉,辰泉 （たついずみ）,福島,,辰泉酒造,3.45点,( 128件 )
会津ほまれ,会津ほまれ （あいづほまれ）,福島,,ほまれ酒造,3.43点,( 164件 )
末廣,末廣 （すえひろ）,福島,,末廣酒造,3.43点,( 138件 )
榮川,榮川 （えいせん）,福島,,榮川酒造,3.42点,( 92件 )
央,央 （おう）,福島,,曙酒造,3.42点,( 39件 )
てふ,てふ （てふ）,福島,,国権酒造,3.40点,( 65件 )
会津男山,会津男山 （あいづおとこやま）,福島,,男山酒造店,3.39点,( 34件 )
夢心,夢心 （ゆめごころ）,福島,,夢心酒造,3.38点,( 40件 )
三春五万石,三春五万石 （みはるごまんごく）,福島,,三春酒造,3.38点,( 30件 )
花春,花春 （はなはる）,福島,,花春酒造,3.37点,( 68件 )
開當男山（開当男山）,開當男山（開当男山） （かいとうおとこやま）,福島,,開當男山酒造,3.36点,( 46件 )
豊国,豊国 （とよくに）,福島,,豊国酒造,3.36点,( 41件 )
会津士魂,会津士魂 （あいづしこん）,福島,,名倉山酒造,3.34点,( 18件 )
わ,わ （わ）,福島,,男山酒造店,3.33点,( 32件 )
三春駒,三春駒 （みはるこま）,福島,,三春酒造,3.32点,( 40件 )
ぷくぷく醸造,ぷくぷく醸造 （ぷくぷくじょうぞう）,福島,,ぷくぷく醸造,3.32点,( 25件 )
大和屋善内,大和屋善内 （やまとやぜんない）,福島,,峰の雪酒造場,3.31点,( 33件 )
金澤屋,金澤屋 （かなざわや）,福島,,喜多の華酒造場,3.31点,( 29件 )
田村,田村 （たむら）,福島,,仁井田本家,3.30点,( 45件 )
七重郎,七重郎 （しちじゅうろう）,福島,,稲川酒造店,3.29点,( 30件 )
会州一,会州一 （かいしゅういち）,福島,,山口合名,3.28点,( 37件 )
豊久仁,豊久仁 （とよくに）,福島,,豊国酒造,3.28点,( 34件 )
小沢の桜,小沢の桜 （おざわのさくら）,福島,,玄葉本店,3.28点,( 17件 )
喜多の華,喜多の華 （きたのはな）,福島,,喜多の華酒造場,3.27点,( 32件 )
天宮,天宮 （てんみや）,福島,,花春酒造,3.27点,( 18件 )
雪小町,雪小町 （ゆきこまち）,福島,,渡辺酒造本店,3.25点,( 37件 )
金水晶,金水晶 （きんすいしょう）,福島,,金水晶酒造店,3.25点,( 31件 )
陣屋,陣屋 （じんや）,福島,,有賀醸造,3.25点,( 31件 )
星自慢,星自慢 （ほしじまん）,福島,,喜多の華酒造場,3.23点,( 24件 )
会津（會津）,会津（會津） （あいづ）,福島,,会津酒造,3.23点,( 24件 )
月弓,月弓 （げっきゅう）,福島,,名倉山酒造,3.23点,( 23件 )
萬代芳,萬代芳 （ばんだいほう）,福島,,白井酒造店,3.23点,( 17件 )
大俵引き,大俵引き （おおたわらひき）,福島,,曙酒造,3.23点,( 7件 )
儀兵衛,儀兵衛 （ぎへえ）,福島,,山口合名,3.22点,( 14件 )
春泥,春泥 （しゅんでい）,福島,,高橋庄作酒造店,3.22点,( 13件 )
峰の雪,峰の雪 （みねのゆき）,福島,,峰の雪酒造場,3.21点,( 22件 )
千駒,千駒 （せんこま）,福島,,千駒酒造,3.21点,( 21件 )
笹の川,笹の川 （ささのがわ）,福島,,笹の川酒造,3.19点,( 28件 )
寿月,寿月 （じゅげつ）,福島,,寿々乃井酒造店,3.19点,( 21件 )
山王丸,山王丸 （さんのうまる）,福島,,開當男山酒造,3.19点,( 11件 )
大天狗,大天狗 （だいてんぐ）,福島,,大天狗酒造,3.18点,( 41件 )
超,超 （ちょう）,福島,,豊國酒造,3.18点,( 14件 )
haccoba LAB,haccoba LAB （はっこうば らぼ）,福島,,haccoba Craft Sake Brewery,3.18点,( 9件 )
遊佐,遊佐 （ゆさ）,福島,,奥の松酒造,3.17点,( 22件 )
登龍,登龍 （とりゅう）,福島,,大谷忠吉本店,3.17点,( 18件 )
鶴乃江,鶴乃江 （つるのえ）,福島,,鶴乃江酒造,3.17点,( 7件 )
又兵衛,又兵衛 （またべえ）,福島,,四家酒造店,3.16点,( 41件 )
コイクマ,コイクマ （こいくま）,福島,,有賀醸造,3.16点,( 17件 )
千功成,千功成 （せんこうなり）,福島,,檜物屋酒造店,3.16点,( 15件 )
猫魔の雫,猫魔の雫 （ねこまのしずく）,福島,,末廣酒造,3.16点,( 14件 )
結芽の奏,結芽の奏 （ゆめのかなで）,福島,,花春酒造,3.15点,( 22件 )
永寶屋,永寶屋 （えいほうや）,福島,,鶴乃江酒造,3.15点,( 15件 )
蔵太鼓,蔵太鼓 （くらだいこ）,福島,,喜多の華酒造場,3.15点,( 13件 )
善き哉,善き哉 （よきかな）,福島,,名倉山酒造,3.15点,( 9件 )
土耕ん醸,土耕ん醸 （どこんじょう）,福島,,鈴木酒造店,3.15点,( 8件 )
金寶自然酒,金寶自然酒 （きんぽうしぜんしゅ）,福島,,仁井田本家,3.14点,( 20件 )
石背,石背 （いわせ）,福島,,松崎酒造店,3.13点,( 17件 )
甦る,甦る （よみがえる）,福島,,鈴木酒造店,3.13点,( 12件 )
春一番,春一番 （はるいちばん）,福島,,国権酒造,3.13点,( 11件 )
土に叫ぶ,土に叫ぶ （つちにさけぶ）,福島,,鈴木酒造店,3.13点,( 5件 )
俺の出番,俺の出番 （おれのでばん）,福島,,国権酒造,3.12点,( 14件 )
だぢゅー,だぢゅー （だぢゅー）,福島,,花泉酒造,3.12点,( 13件 )
南山,南山 （なんざん）,福島,,開當男山酒造,3.12点,( 8件 )
喜多方テロワール,喜多方テロワール （きたかたれろわーる）,福島,,ほまれ酒造,3.12点,( 8件 )
会津錦,会津錦 （あいづにしき）,福島,,会津錦,3.11点,( 18件 )
大和川,大和川 （やまとがわ）,福島,,大和川酒造店,3.11点,( 16件 )
理系兄弟,理系兄弟 （りけいきょうだい）,福島,,有賀醸造,3.11点,( 15件 )
束（tabane）,束（tabane） （たばね）,福島,,豊國酒造,3.11点,( 7件 )
瑞祥花泉,瑞祥花泉 （ずいしょうはないずみ）,福島,,花泉酒造,3.11点,( 6件 )
はなうたシリーズ,はなうたシリーズ （はなうたしりーず）,福島,,haccoba Craft Sake Brewery,3.11点,( 5件 )
会津栄川,会津栄川 （あいづさかえがわ）,福島,,栄川酒造,3.10点,( 11件 )
一生幸福,一生幸福 （いっしょうこうふく）,福島,,鈴木酒造店,3.10点,( 10件 )
ICHIDO,ICHIDO （いちど）,福島,,人気酒造,3.10点,( 9件 )
壺中春,壺中春 （こちゅうしゅん）,福島,,末廣酒造,3.10点,( 7件 )
回,回 （かい）,福島,,男山酒造店,3.10点,( 7件 )
蔵粋,蔵粋 （くらしっく）,福島,,小原酒造,3.08点,( 17件 )
会津吉の川,会津吉の川 （あいづよしのがわ）,福島,,吉の川酒造店,3.08点,( 11件 )
遥香,遥香 （はるか）,福島,,末廣酒造,3.08点,( 11件 )
金寶,金寶 （きんぽう）,福島,,仁井田本家,3.08点,( 9件 )
玄宰,玄宰 （げんさい）,福島,,末廣酒造,3.08点,( 9件 )
かをるやま,かをるやま （かをるやま）,福島,,仁井田本家,3.08点,( 9件 )
東豊国,東豊国 （あずまとよくに）,福島,,豊國酒造,3.08点,( 8件 )
月弓かおり,月弓かおり （げっきゅうかおり）,福島,,名倉山酒造,3.08点,( 4件 )
百十五,百十五 （ひゃくじゅうご）,福島,,稲川酒造店,3.07点,( 12件 )
山桜,山桜 （やまざくら）,福島,,笹の川酒造,3.07点,( 7件 )
会津桜,会津桜 （あいづざくら）,福島,,磐梯酒造,3.07点,( 2件 )
